,target,situation,location,gc_id,fruit_situation_id,number_of_fruit,month_creation_date_answer,day_creation_date_answer,hour_creation_date_answer,year_creation_date_global,month_creation_date_global,day_creation_date_global,hour_creation_date_global,month_creation_date_request,day_creation_date_request,hour_creation_date_request,AP 0,favorite_fruit 0,hobby 0,hobby 1,green_vegetables 0
6651,2,-1,81,10,10,-1,3,8,17,2019,2,13,14,3,8,17,True,False,True,False,True
6652,0,-1,14,20,200,-1,2,15,13,2019,2,11,14,2,15,13,True,False,True,False,True
6653,0,10,94,40,120,3,3,5,10,2019,3,4,10,3,5,10,True,True,True,False,True
6654,0,-1,34,10,200,-1,2,7,19,2018,1,29,14,2,7,19,True,False,True,False,True
6655,2,-1,79,20,10,-1,1,23,7,2018,12,23,21,1,23,7,True,False,True,False,True
6656,1,-1,29,10,10,-1,1,20,15,2018,9,6,13,1,20,15,True,False,True,False,True
6657,0,-1,39,40,200,4,3,2,13,2017,5,31,10,3,2,13,True,True,True,False,True
6658,0,-1,13,10,200,0,3,13,8,2018,10,22,13,3,13,8,True,False,True,False,True
6659,2,10,14,100,10,2,2,1,8,2018,8,20,11,2,1,8,True,True,True,False,True
6660,1,-1,22,10,10,-1,2,22,9,2017,11,18,17,2,22,9,True,False,True,False,True
6661,0,-1,70,40,200,-1,1,21,9,2018,10,5,9,1,21,9,True,True,True,False,True
6662,0,-1,100,10,200,-1,2,8,14,2018,6,4,14,2,8,14,True,False,True,False,True
6663,1,-1,68,10,200,-1,3,9,19,2018,8,2,7,3,9,19,True,False,True,False,True
6664,1,-1,58,10,10,-1,1,13,14,2018,2,20,0,1,13,14,True,False,True,False,True
6665,1,-1,25,10,10,0,1,12,7,2013,7,26,0,1,12,7,True,False,True,False,True
6666,0,-1,70,10,200,0,3,24,22,2018,3,19,13,3,24,22,True,False,True,False,True
6667,1,-1,43,10,10,-1,2,25,12,2019,2,14,18,2,25,12,True,False,True,False,True
6668,0,-1,52,10,200,-1,1,1,13,2018,12,14,9,1,1,13,True,False,True,False,True
6669,0,-1,45,10,10,-1,1,28,9,2018,6,25,12,1,28,9,True,False,True,False,True
6670,1,-1,43,10,10,-1,1,25,7,2018,9,17,13,1,25,7,True,False,True,False,True
6671,1,-1,70,10,200,-1,1,29,20,2019,1,29,20,1,29,20,True,False,True,False,True
6672,0,-1,32,100,120,-1,3,4,9,2019,2,20,10,3,4,9,True,True,True,False,True
6673,0,-1,50,10,10,-1,3,1,9,2018,3,7,17,3,1,9,True,False,True,False,True
6674,2,-1,315710,10,100,-1,1,31,18,2018,7,2,16,1,31,18,True,False,True,False,True
6675,2,-1,50,10,10,0,1,14,7,2017,2,8,10,1,14,7,True,False,True,False,True
6676,0,10,45,40,170,1,1,27,13,2019,1,21,14,1,27,13,True,True,True,False,True
6677,2,-1,93,30,50,-1,2,11,8,2019,1,8,9,2,11,8,True,True,True,False,True
6678,1,-1,87,40,10,-1,1,26,8,2018,7,11,12,1,26,8,True,True,True,False,True
6679,0,-1,34,10,200,-1,3,27,8,2018,10,31,12,3,27,8,True,False,True,False,True
6680,0,-1,60,10,200,0,2,13,17,2018,12,3,8,2,13,17,True,False,True,False,True
6681,1,-1,50,10,10,-1,2,19,8,2018,11,7,14,2,19,8,True,False,True,False,True
6682,2,-1,67,10,10,-1,3,8,10,2018,1,28,22,3,8,10,True,False,True,False,True
6683,0,-1,52,30,200,-1,3,7,12,2019,2,18,10,3,7,12,True,True,True,False,True
6684,0,-1,60,30,200,-1,2,21,12,2019,1,15,15,2,21,12,True,True,True,False,True
6685,0,-1,79,10,200,-1,3,14,12,2019,3,12,12,3,14,12,True,False,True,False,True
6686,2,-1,93,100,50,-1,1,4,13,2018,9,14,15,1,4,13,True,True,True,False,True
6687,0,-1,315710,10,200,-1,2,28,16,2019,2,1,19,2,28,16,True,False,True,False,True
6688,0,-1,54,10,170,-1,3,1,15,2019,3,1,15,3,1,15,True,False,True,False,True
6689,2,-1,81,10,10,-1,1,18,15,2018,6,21,14,1,18,15,True,False,True,False,True
6690,0,-1,39,10,200,-1,3,19,17,2019,3,19,17,3,19,17,True,False,True,False,True
6691,0,-1,95,10,200,-1,3,24,20,2019,3,24,21,3,24,20,True,False,True,False,True
6692,0,-1,60,10,200,-1,3,11,13,2019,2,15,20,3,11,13,True,False,True,False,True
6693,1,-1,46,10,160,-1,1,23,17,2018,6,2,7,1,23,17,True,False,True,False,True
6694,0,-1,39,10,200,-1,1,30,22,2019,1,30,22,1,30,22,True,False,True,False,True
6695,0,-1,32,10,120,-1,1,23,7,2019,1,7,17,1,23,7,True,False,True,False,True
6696,2,-1,51,30,10,-1,3,15,15,2019,1,22,17,3,15,15,True,True,True,False,True
6697,1,-1,13,10,10,0,1,20,8,2019,1,11,16,1,20,8,True,False,True,False,True
6698,0,-1,78,30,200,0,1,11,7,2019,1,8,14,1,11,7,True,True,True,False,True
6699,1,-1,67,20,120,-1,1,25,1,2019,1,25,1,1,25,1,True,False,True,False,True
6700,0,-1,60,20,200,0,2,24,19,2019,2,9,8,2,24,19,True,False,True,False,True
6701,0,-1,35,40,200,-1,1,4,15,2019,1,4,15,1,4,15,True,True,False,True,True
6702,2,-1,13,10,10,-1,1,7,8,2018,12,22,17,1,7,8,True,False,True,False,True
6703,1,-1,67,10,10,0,2,25,9,2017,11,7,11,2,25,9,True,False,True,False,True
6704,0,-1,81,80,10,-1,3,26,12,2019,1,24,14,3,26,12,True,False,True,False,True
6705,1,-1,50,20,10,-1,1,7,9,2018,12,6,16,1,7,9,True,False,True,False,True
6706,1,-1,45,10,110,0,2,12,10,2019,2,5,9,2,12,10,True,False,True,False,True
6707,0,-1,84,10,200,0,3,11,10,2018,12,12,7,3,11,10,True,False,True,False,True
6708,1,10,61,40,170,3,2,3,10,2019,1,3,10,2,3,10,True,True,True,False,True
6709,1,-1,26,10,160,-1,2,12,8,2019,2,12,8,2,12,8,True,False,True,False,True
6710,1,-1,60,10,200,-1,1,2,16,2019,1,3,8,1,2,16,True,False,True,False,True
6711,2,-1,13,10,200,-1,2,6,8,2019,2,6,9,2,6,8,True,False,True,False,True
6712,1,-1,81,10,10,-1,2,4,16,2018,6,8,8,2,4,16,True,False,True,False,True
6713,1,-1,63,10,200,-1,1,12,20,2019,1,14,14,1,12,20,True,False,True,False,True
6714,2,-1,70,10,200,-1,1,20,12,2018,5,13,13,1,20,12,True,False,True,False,True
6715,0,-1,70,100,200,-1,3,26,10,2019,2,26,8,3,26,10,True,True,True,False,True
6716,1,-1,3,100,50,-1,2,17,8,2017,12,23,16,2,17,8,True,True,True,False,True
6717,0,-1,60,100,200,-1,3,28,13,2019,2,8,8,3,28,13,True,True,True,False,True
6718,1,-1,36,10,200,-1,3,8,7,2018,7,4,15,3,8,7,True,False,True,False,True
6719,1,-1,29,10,10,-1,2,1,18,2018,1,28,19,2,1,18,True,False,True,False,True
6720,0,-1,69,10,200,-1,3,18,9,2018,12,20,11,3,18,9,True,False,True,False,True
6721,1,-1,69,10,200,-1,2,11,23,2019,1,28,0,2,11,23,True,False,True,False,True
6722,2,-1,38,10,10,-1,3,4,14,2018,12,21,14,3,4,14,True,False,True,False,True
6723,0,-1,75,80,70,-1,1,11,16,2019,1,11,16,1,11,16,True,False,True,False,True
6724,1,-1,3,100,50,-1,2,10,12,2018,1,9,14,2,10,12,True,True,True,False,True
6725,0,-1,96,10,200,-1,2,14,14,2019,2,7,18,2,14,14,True,False,True,False,True
6726,0,-1,13,10,110,-1,3,12,8,2019,3,12,8,3,12,8,True,False,True,False,True
6727,1,-1,70,50,180,1,3,6,8,2018,3,19,13,3,6,8,True,True,True,False,True
6728,0,-1,79,10,120,0,2,18,17,2019,2,18,17,2,18,17,True,False,True,False,True
6729,0,-1,60,10,200,-1,2,2,8,2018,12,24,8,2,2,8,True,False,True,False,True
6730,1,-1,51,10,10,-1,3,25,20,2018,7,20,21,3,25,20,True,False,True,False,True
6731,1,-1,50,10,10,0,2,6,20,2017,12,1,11,2,6,20,True,False,True,False,True
6732,0,-1,95,10,120,-1,2,9,9,2019,2,9,9,2,9,9,True,False,True,False,True
6733,1,-1,81,10,10,-1,1,9,14,2018,10,27,17,1,9,14,True,False,True,False,True
6734,0,-1,79,30,120,0,1,27,11,2019,1,25,10,1,27,11,True,True,True,False,True
6735,1,-1,32,100,200,-1,2,12,9,2018,9,18,12,2,12,9,True,True,True,False,True
6736,0,-1,68,10,200,-1,1,30,16,2016,5,3,0,1,30,16,True,False,True,False,True
6737,2,-1,45,10,10,-1,2,5,8,2018,7,13,18,2,5,8,True,False,False,True,True
6738,0,-1,36,10,200,-1,2,16,10,2019,1,4,10,2,16,10,True,False,True,False,True
6739,0,-1,60,80,160,-1,3,25,10,2019,2,13,14,3,25,10,True,False,True,False,True
6740,1,-1,100,10,10,-1,3,29,8,2019,3,2,15,3,29,8,True,False,True,False,True
6741,1,-1,14,100,170,-1,3,9,18,2018,12,6,15,3,9,18,True,True,True,False,True
6742,0,-1,61,70,10,-1,3,15,12,2019,3,5,8,3,15,12,True,True,True,False,True
6743,0,-1,79,100,110,3,3,13,9,2019,1,9,8,3,13,9,True,True,True,False,True
6744,1,-1,36,30,200,0,2,19,9,2019,1,9,17,2,19,9,True,True,True,False,True
6745,1,-1,14,10,10,-1,1,16,10,2018,12,21,17,1,16,10,True,False,True,False,True
6746,0,-1,84,30,110,-1,2,21,14,2018,4,22,18,2,21,14,True,True,True,False,True
6747,0,-1,35,20,200,-1,2,24,10,2019,2,24,10,2,24,10,True,False,True,False,True
6748,2,-1,93,10,10,0,3,15,13,2018,10,1,10,3,15,13,True,False,True,False,True
6749,0,-1,45,10,10,-1,2,15,10,2018,6,18,15,2,15,10,True,False,True,False,True
6750,0,-1,36,20,200,0,2,13,11,2016,3,3,0,2,13,11,True,False,True,False,True
6751,0,-1,70,10,200,0,2,5,22,2017,11,1,15,2,5,22,True,False,True,False,True
6752,0,-1,39,20,200,0,3,19,11,2018,12,17,7,3,19,11,True,False,True,False,False
6753,0,-1,60,20,200,0,2,22,12,2019,2,20,14,2,22,12,True,False,True,False,True
6754,0,-1,87,10,170,-1,2,21,10,2019,2,20,14,2,21,10,True,False,True,False,True
6755,0,-1,96,10,200,-1,2,14,18,2019,1,29,10,2,14,18,True,False,True,False,True
6756,0,-1,61,10,160,0,3,10,9,2018,12,16,21,3,10,9,True,False,True,False,True
6757,2,-1,96,100,200,-1,2,12,15,2018,10,17,14,2,12,15,True,True,True,False,True
6758,1,-1,73,100,10,-1,2,2,18,2019,1,31,13,2,2,18,True,True,True,False,True
6759,1,-1,3,40,10,-1,2,24,9,2019,2,18,11,2,24,9,True,True,True,False,True
6760,0,-1,94,30,200,-1,2,26,10,2019,2,8,16,2,26,10,True,True,True,False,True
6761,0,-1,54,20,200,-1,2,18,12,2018,2,6,10,2,18,12,True,False,True,False,True
6762,1,-1,67,30,220,-1,2,25,14,2018,7,9,12,2,25,14,True,True,True,False,True
6763,1,-1,95,10,10,0,3,18,13,2019,1,10,11,3,18,13,True,False,True,False,True
6764,2,-1,93,100,50,-1,1,22,18,2018,9,27,15,1,22,18,True,True,True,False,True
6765,1,-1,13,10,10,0,3,12,9,2018,12,11,21,3,12,9,True,False,True,False,True
6766,2,-1,96,30,50,0,2,4,8,2019,1,7,10,2,4,8,True,True,True,False,True
6767,0,-1,41,10,200,-1,3,26,8,2018,12,31,14,3,26,8,True,False,True,False,True
6768,0,-1,95,20,10,-1,2,3,8,2019,1,15,11,2,3,8,True,False,True,False,True
6769,0,-1,39,20,120,0,1,4,13,2019,1,4,13,1,4,13,True,False,True,False,True
6770,0,-1,60,10,200,-1,3,9,8,2019,2,28,13,3,9,8,True,False,True,False,True
6771,0,-1,59,10,180,-1,3,8,10,2019,3,9,16,3,8,10,True,False,True,False,True
6772,0,-1,60,10,200,-1,2,6,8,2018,7,3,10,2,6,8,True,True,True,False,True
6773,0,-1,28,100,120,-1,2,7,10,2018,8,21,13,2,7,10,True,True,True,False,True
6774,2,10,93,40,50,2,3,12,15,2018,10,22,13,3,12,15,True,True,True,False,True
6775,1,-1,78,40,10,-1,2,24,12,2019,2,22,8,2,24,12,True,True,True,False,True
6776,2,-1,13,10,10,-1,1,8,18,2018,12,22,18,1,8,18,True,False,True,False,True
6777,2,-1,36,30,200,0,3,20,11,2017,11,17,9,3,20,11,True,True,True,False,True
6778,1,-1,14,10,10,-1,1,23,10,2019,1,7,10,1,23,10,True,False,True,False,True
6779,2,-1,96,100,50,2,1,2,8,2017,11,29,16,1,2,8,True,True,True,False,True
6780,1,-1,84,10,200,0,2,18,14,2018,5,14,16,2,18,14,True,False,True,False,True
6781,0,-1,32,10,200,-1,1,28,22,2019,1,28,22,1,28,22,True,False,True,False,True
6782,0,-1,70,60,200,2,1,21,20,2018,3,19,14,1,21,20,True,True,True,False,True
6783,2,-1,63,120,10,-1,3,7,14,2019,3,1,16,3,7,14,True,False,True,False,True
6784,0,-1,75,10,110,-1,1,17,10,2019,1,17,10,1,17,10,True,False,False,True,True
6785,0,-1,315710,100,220,-1,1,7,17,2018,12,9,13,1,7,17,True,True,True,False,True
6786,0,-1,13,20,200,-1,3,21,9,2019,3,20,18,3,21,9,True,False,True,False,True
6787,2,-1,68,10,200,-1,2,16,9,2018,11,15,1,2,16,9,True,False,True,False,True
6788,2,-1,10,10,10,0,3,25,7,2018,10,6,9,3,25,7,True,False,True,False,True
6789,0,-1,60,10,120,0,1,18,15,2018,9,7,14,1,18,15,True,False,True,False,True
6790,2,-1,92,40,50,2,1,30,12,2018,8,29,10,1,30,12,True,True,True,False,True
6791,0,-1,93,20,200,-1,1,1,16,2018,11,20,12,1,1,16,True,False,True,False,True
6792,2,-1,34,20,10,-1,3,3,9,2018,4,10,13,3,3,9,True,False,True,False,True
6793,1,-1,45,10,10,-1,1,7,8,2018,11,2,15,1,7,8,True,False,True,False,True
6794,1,-1,81,10,10,-1,1,15,12,2019,1,9,8,1,15,12,True,False,True,False,True
6795,2,-1,96,100,50,2,1,3,9,2018,5,18,15,1,3,9,True,True,True,False,True
6796,0,-1,64,10,10,-1,2,19,8,2017,12,31,18,2,19,8,True,False,True,False,True
6797,1,-1,61,20,100,0,2,25,21,2017,7,26,0,2,25,21,True,False,True,False,True
6798,1,-1,92,100,160,2,1,15,10,2019,1,14,19,1,15,10,True,True,True,False,True
6799,0,-1,87,10,170,-1,3,29,6,2019,2,6,10,3,29,6,True,False,True,False,True
6800,0,-1,68,10,200,-1,2,24,20,2018,5,31,14,2,24,20,True,False,True,False,True
6801,1,-1,70,10,200,-1,3,29,13,2018,8,22,9,3,29,13,True,False,True,False,True
6802,0,-1,315670,10,170,0,1,21,19,2018,12,5,13,1,21,19,True,False,True,False,True
6803,0,-1,100,10,70,-1,1,3,3,2019,1,3,3,1,3,3,True,False,True,False,True
6804,0,-1,16,10,200,-1,3,12,9,2018,8,2,15,3,12,9,True,False,True,False,True
6805,0,-1,94,40,200,3,1,25,18,2019,1,15,14,1,25,18,True,True,True,False,True
6806,0,-1,88,10,120,0,1,12,10,2018,1,3,12,1,12,10,True,False,True,False,True
6807,1,-1,95,10,50,-1,1,30,19,2019,1,2,16,1,30,19,True,False,True,False,True
6808,2,-1,92,10,160,-1,1,5,8,2018,12,26,18,1,5,8,True,False,True,False,True
6809,0,-1,13,10,200,-1,3,29,12,2018,7,20,12,3,29,12,True,False,True,False,True
6810,3,10,95,40,50,1,1,9,12,2018,9,11,17,1,9,12,True,True,True,False,True
6811,0,-1,35,10,200,-1,1,4,9,2018,11,1,7,1,4,9,True,False,True,False,True
6812,0,-1,14,20,120,0,1,23,16,2016,9,2,0,1,23,16,True,False,True,False,True
6813,0,10,28,40,120,1,2,14,19,2019,2,14,19,2,14,19,True,True,True,False,True
6814,0,-1,45,10,160,0,1,13,16,2018,8,14,12,1,13,16,True,False,True,False,True
6815,2,-1,92,10,160,-1,1,30,9,2019,1,4,11,1,30,9,True,False,True,False,True
6816,0,-1,88,60,120,-1,3,7,18,2018,1,2,17,3,7,18,True,True,True,False,True
6817,0,-1,67,10,200,-1,2,24,20,2017,10,4,20,2,24,20,True,False,True,False,True
6818,0,-1,32,10,200,-1,2,5,18,2019,1,23,11,2,5,18,True,False,True,False,True
6819,1,-1,96,30,200,-1,1,17,11,2018,12,14,16,1,17,11,True,True,True,False,True
6820,0,-1,81,10,10,-1,2,24,17,2018,6,25,14,2,24,17,True,False,True,False,True
6821,1,-1,78,20,10,-1,2,13,7,2018,12,5,14,2,13,7,True,False,True,False,True
6822,1,-1,38,10,10,-1,1,30,14,2019,1,23,15,1,30,14,True,False,True,False,True
6823,0,-1,60,40,200,-1,2,6,7,2018,10,18,8,2,6,7,True,True,True,False,True
6824,0,-1,45,100,200,2,2,19,15,2018,11,29,18,2,19,15,True,True,True,False,True
6825,0,-1,70,40,200,-1,1,6,10,2018,12,18,16,1,6,10,True,True,True,False,True
6826,0,-1,70,10,200,0,3,25,9,2018,10,1,12,3,25,9,True,False,True,False,True
6827,0,-1,70,10,200,-1,1,30,16,2018,11,12,7,1,30,16,True,False,True,False,True
6828,1,-1,32,20,10,-1,3,2,10,2019,1,30,11,3,2,10,True,False,True,False,True
6829,2,-1,34,30,200,-1,2,26,13,2018,1,8,13,2,26,13,True,True,True,False,True
6830,0,-1,47,20,170,-1,1,9,16,2019,1,9,16,1,9,16,True,False,False,True,True
6831,1,-1,96,50,50,-1,2,6,12,2018,10,19,15,2,6,12,True,True,True,False,True
6832,0,-1,60,20,10,-1,1,28,19,2018,7,5,14,1,28,19,True,False,True,False,True
6833,2,-1,14,10,10,0,1,18,8,2018,6,15,10,1,18,8,True,False,True,False,True
6834,1,-1,22,10,200,-1,2,14,16,2017,10,31,16,2,14,16,True,False,True,False,True
6835,2,-1,14,80,10,-1,2,1,9,2018,11,30,14,2,1,9,True,False,True,False,True
6836,1,-1,3,10,10,-1,2,4,7,2017,12,31,10,2,4,7,True,False,True,False,True
6837,0,-1,46,40,10,-1,1,30,8,2018,11,6,8,1,30,8,True,True,True,False,True
6838,1,-1,92,40,160,3,3,24,6,2019,3,19,13,3,24,6,True,True,True,False,True
6839,0,-1,64,10,170,-1,1,4,12,2018,11,13,10,1,4,12,True,False,True,False,True
6840,2,-1,95,70,50,-1,1,10,8,2018,11,8,9,1,10,8,True,True,True,False,True
6841,1,-1,73,60,10,-1,1,6,18,2018,12,18,19,1,6,18,True,True,True,False,True
6842,2,-1,13,10,200,-1,1,19,20,2019,1,8,9,1,19,20,True,False,True,False,True
6843,2,-1,68,10,200,-1,2,13,9,2018,8,1,8,2,13,9,True,False,True,False,True
6844,0,-1,81,10,10,-1,1,19,21,2018,6,25,12,1,19,21,True,False,True,False,True
6845,0,-1,52,90,120,-1,3,26,10,2018,8,4,19,3,26,10,True,True,True,False,True
6846,0,-1,84,10,200,-1,2,5,7,2018,8,20,8,2,5,7,True,False,True,False,False
6847,1,-1,69,10,100,-1,2,14,10,2019,1,11,23,2,14,10,True,False,True,False,True
6848,1,-1,93,30,200,-1,3,6,7,2019,2,13,7,3,6,7,True,False,True,False,True
6849,0,-1,60,80,200,-1,1,8,15,2019,1,8,15,1,8,15,True,False,True,False,True
6850,1,-1,38,10,200,-1,2,21,14,2018,12,28,15,2,21,14,True,False,True,False,True
6851,1,-1,86,10,170,0,1,7,8,2017,12,18,16,1,7,8,True,False,True,False,True
6852,1,-1,14,20,10,-1,2,25,13,2018,5,17,12,2,25,13,True,False,True,False,True
6853,1,-1,51,30,200,-1,3,4,19,2019,1,29,11,3,4,19,True,True,True,False,True
6854,1,-1,81,10,10,-1,3,15,14,2018,8,6,16,3,15,14,True,False,True,False,True
6855,2,-1,93,100,50,-1,1,24,11,2018,10,4,12,1,24,11,True,True,True,False,True
6856,0,-1,13,10,130,0,3,12,2,2018,10,4,19,3,12,2,True,False,True,False,True
6857,1,-1,16,80,10,-1,3,21,7,2018,12,27,16,3,21,7,True,False,True,False,True
6858,0,-1,60,10,140,-1,3,22,9,2018,7,4,16,3,22,9,True,False,True,False,True
6859,1,-1,32,20,200,-1,1,8,8,2019,1,7,12,1,8,8,True,False,True,False,True
6860,1,-1,38,10,10,-1,2,3,14,2018,11,19,14,2,3,14,True,False,True,False,True
6861,1,-1,47,10,10,-1,3,19,9,2018,10,4,10,3,19,9,True,False,True,False,True
6862,0,-1,91,10,170,-1,3,13,9,2019,1,9,13,3,13,9,True,False,True,False,True
6863,2,-1,92,20,160,0,2,26,8,2018,9,16,2,2,26,8,True,False,True,False,True
6864,0,-1,64,10,200,-1,1,24,19,2019,1,3,16,1,24,19,True,False,True,False,True
6865,0,-1,70,10,200,0,3,12,16,2019,2,20,8,3,12,16,True,False,True,False,True
6866,2,-1,93,40,50,-1,1,9,12,2018,10,25,19,1,9,12,True,True,True,False,True
6867,1,-1,78,10,10,0,1,7,12,2018,11,11,20,1,7,12,True,False,True,False,True
6868,0,-1,32,10,200,-1,3,22,7,2019,2,13,17,3,22,7,True,False,True,False,True
6869,1,-1,22,10,10,-1,3,3,20,2019,1,28,13,3,3,20,True,False,True,False,True
6870,2,-1,68,10,140,0,3,27,15,2018,4,27,9,3,27,15,True,False,True,False,True
6871,1,-1,3,10,10,0,3,2,10,2018,9,1,13,3,2,10,True,False,True,False,True
6872,0,-1,315710,10,100,0,2,26,18,2018,10,25,19,2,26,18,True,False,True,False,True
6873,2,-1,96,40,190,1,3,28,10,2018,5,30,11,3,28,10,True,True,True,False,True
6874,1,-1,43,20,10,0,3,30,11,2019,3,10,17,3,30,11,True,False,True,False,True
6875,1,-1,66,20,10,-1,1,18,19,2018,11,23,14,1,18,19,True,False,True,False,True
6876,0,-1,39,40,160,1,2,4,10,2018,8,30,16,2,4,10,True,True,True,False,True
6877,0,-1,35,10,200,-1,1,9,17,2019,1,9,17,1,9,17,True,False,True,False,True
6878,1,-1,100,10,200,-1,2,17,4,2019,1,24,2,2,17,4,True,False,True,False,True
6879,0,-1,100,30,200,-1,1,18,3,2018,12,19,16,1,18,3,True,True,True,False,True
6880,0,-1,94,40,200,-1,1,25,10,2019,1,12,10,1,25,10,True,True,True,False,True
6881,3,-1,60,10,10,-1,2,4,9,2019,2,2,12,2,4,9,True,False,True,False,True
6882,0,-1,2,40,100,-1,1,7,8,2018,12,19,9,1,7,8,True,True,True,False,True
6883,1,-1,43,10,30,0,1,13,15,2019,1,1,10,1,13,15,True,False,True,False,True
6884,1,-1,22,10,10,0,3,8,13,2018,1,17,9,3,8,13,True,False,True,False,True
6885,2,-1,23,40,10,1,3,5,14,2018,9,3,9,3,5,14,True,True,True,False,True
6886,0,-1,51,10,120,-1,1,29,20,2019,1,27,20,1,29,20,True,False,True,False,True
6887,1,-1,84,10,10,0,1,21,9,2018,10,5,7,1,21,9,True,False,True,False,True
6888,2,-1,36,10,130,-1,2,21,11,2019,2,15,12,2,21,11,True,False,True,False,True
6889,0,-1,58,10,130,-1,3,12,14,2019,3,11,19,3,12,14,True,False,True,False,True
6890,1,-1,315710,10,100,-1,1,20,12,2018,7,2,16,1,20,12,True,False,True,False,True
6891,0,-1,35,10,200,-1,3,25,14,2019,2,26,10,3,25,14,True,False,True,False,True
6892,1,-1,69,10,10,0,1,22,8,2019,1,18,10,1,22,8,True,False,True,False,True
6893,1,-1,92,100,50,3,1,9,8,2018,11,26,11,1,9,8,True,True,True,False,True
6894,0,-1,78,20,180,0,2,12,16,2018,10,22,16,2,12,16,True,False,True,False,True
6895,0,-1,60,10,200,0,2,12,9,2019,1,17,9,2,12,9,True,False,True,False,True
6896,1,-1,81,10,10,-1,3,29,13,2019,3,15,2,3,29,13,True,False,True,False,True
6897,0,-1,92,10,200,-1,1,8,17,2018,10,18,0,1,8,17,True,False,True,False,True
6898,1,-1,18,10,170,-1,1,25,13,2018,8,14,10,1,25,13,True,False,True,False,True
6899,0,-1,70,10,200,-1,1,31,14,2018,8,10,11,1,31,14,True,False,True,False,True
6900,1,-1,70,30,200,-1,2,6,9,2018,8,27,10,2,6,9,True,False,True,False,True
6901,1,-1,51,10,130,-1,1,24,16,2019,1,20,17,1,24,16,True,False,True,False,True
6902,1,-1,84,10,10,0,1,27,10,2018,12,3,14,1,27,10,True,False,True,False,True
6903,1,-1,95,40,50,-1,3,12,7,2018,9,20,18,3,12,7,True,True,True,False,True
6904,2,-1,32,10,200,-1,3,15,18,2018,12,30,15,3,15,18,True,False,True,False,True
6905,2,-1,93,100,50,-1,2,1,17,2018,10,12,15,2,1,17,True,True,True,False,True
6906,1,-1,78,20,200,0,3,2,21,2019,2,23,22,3,2,21,True,False,False,True,True
6907,1,-1,43,10,10,0,1,10,8,2017,12,16,16,1,10,8,True,False,True,False,True
6908,0,-1,84,20,200,0,3,4,10,2019,1,30,16,3,4,10,True,False,True,False,True
6909,0,-1,16,10,110,-1,2,26,10,2018,8,2,15,2,26,10,True,False,True,False,True
6910,1,-1,315710,10,200,-1,1,7,18,2018,7,5,17,1,7,18,True,False,True,False,True
6911,1,-1,96,40,50,-1,1,17,9,2018,11,27,14,1,17,9,True,True,True,False,True
6912,1,-1,70,20,200,-1,1,15,8,2018,11,14,19,1,15,8,True,False,True,False,True
6913,0,-1,13,10,160,-1,2,10,19,2019,1,24,13,2,10,19,True,False,True,False,True
6914,2,-1,96,20,50,0,3,8,9,2018,5,25,10,3,8,9,True,False,True,False,True
6915,1,-1,73,10,10,0,1,14,9,2018,10,23,10,1,14,9,True,False,True,False,True
6916,1,70,43,10,200,0,1,12,8,2017,5,7,8,1,12,8,True,False,True,False,True
6917,0,-1,1,20,110,-1,3,4,8,2019,4,2,15,3,4,8,True,False,True,False,True
6918,0,-1,60,10,160,-1,2,9,9,2019,2,10,8,2,9,9,True,False,True,False,True
6919,0,-1,39,20,200,0,3,11,19,2019,3,6,18,3,11,19,True,False,True,False,True
6920,0,-1,79,10,200,-1,3,23,19,2018,10,11,12,3,23,19,True,False,True,False,True
6921,1,-1,16,10,10,-1,2,20,8,2019,2,13,11,2,20,8,True,False,True,False,True
6922,1,-1,68,10,200,-1,1,29,17,2016,8,7,0,1,29,17,True,False,True,False,True
6923,0,-1,93,10,100,-1,3,15,14,2019,3,15,14,3,15,14,True,False,True,False,True
6924,0,10,78,40,10,3,3,25,6,2018,7,9,11,3,25,6,True,True,True,False,True
6925,0,-1,95,20,200,0,2,21,14,2019,2,21,8,2,21,14,True,False,True,False,True
6926,0,-1,84,10,200,-1,1,13,9,2018,12,24,9,1,13,9,True,False,True,False,True
6927,0,-1,85,70,160,-1,1,2,10,2019,1,4,10,1,2,10,True,True,True,False,True
6928,2,-1,95,120,50,0,2,13,9,2018,9,28,10,2,13,9,True,False,True,False,True
6929,1,-1,78,20,10,0,1,31,17,2019,1,17,11,1,31,17,True,False,True,False,True
6930,1,-1,84,10,10,-1,1,28,16,2019,1,4,8,1,28,16,True,False,True,False,True
6931,0,-1,6,100,200,-1,3,17,9,2019,2,20,10,3,17,9,True,True,True,False,True
6932,1,-1,14,10,170,0,1,21,16,2019,1,21,16,1,21,16,True,False,True,False,True
6933,0,-1,35,10,200,-1,1,29,8,2019,1,29,8,1,29,8,True,False,True,False,True
6934,2,10,95,100,40,2,1,15,7,2018,9,21,17,1,15,7,True,True,True,False,True
6935,1,-1,84,10,10,0,1,25,9,2018,1,11,12,1,25,9,True,False,True,False,True
6936,0,-1,13,10,200,-1,2,3,11,2018,7,21,12,2,3,11,True,False,True,False,True
6937,2,-1,60,20,200,-1,3,16,17,2018,11,21,8,3,16,17,True,False,True,False,True
6938,0,-1,45,20,200,-1,1,12,17,2019,1,9,15,1,12,17,True,True,True,False,True
6939,3,-1,69,10,50,-1,1,28,19,2018,4,8,0,1,28,19,True,False,True,False,True
6940,1,-1,315710,60,200,-1,1,16,18,2018,12,21,16,1,16,18,True,True,True,False,True
